GlobalRank,TldRank,Domain,TLD,RefSubNets,RefIPs,IDN_Domain,IDN_TLD,PrevGlobalRank,PrevTldRank,PrevRefSubNets,PrevRefIPs
657093,4176,actualecia.com.br,br,323,380,actualecia.com.br,br,613772,4026,329,385
657136,4177,demarco.com.br,br,323,379,demarco.com.br,br,592769,3902,337,390
657137,4178,revistaprojeto.com.br,br,323,379,revistaprojeto.com.br,br,619094,4058,327,388
657321,4179,cgermelino.com.br,br,323,375,cgermelino.com.br,br,642379,4190,319,379
657401,4180,cecafe.com.br,br,323,373,cecafe.com.br,br,627816,4108,324,379
657402,4181,rbsdirect.com.br,br,323,373,rbsdirect.com.br,br,686340,4471,305,370
657403,4182,camex.gov.br,br,323,373,camex.gov.br,br,633808,4137,322,374
657507,4183,hotelimperiodasaguas.com.br,br,323,371,hotelimperiodasaguas.com.br,br,658555,4286,314,359
657508,4184,xcast.com.br,br,323,371,xcast.com.br,br,728693,4771,293,336
657555,4185,domaingames.com.br,br,323,370,domaingames.com.br,br,624969,4088,325,380
658138,4186,portall.com.br,br,323,356,portall.com.br,br,640173,4174,320,361
658139,4187,universo.edu.br,br,323,356,universo.edu.br,br,649340,4236,317,359
658839,4188,tendaatacado.com.br,br,322,431,tendaatacado.com.br,br,644317,4202,318,432
659141,4189,unipe.edu.br,br,322,403,unipe.edu.br,br,638513,4160,320,406
659515,4190,nektarweb.com.br,br,322,391,nektarweb.com.br,br,632815,4131,322,399
659578,4191,costao.com.br,br,322,389,costao.com.br,br,644849,4205,318,392
659614,4192,medicinabiomolecular.com.br,br,322,388,medicinabiomolecular.com.br,br,635969,4149,321,392
659615,4193,paulocoelho.com.br,br,322,388,paulocoelho.com.br,br,645197,4208,318,383
659687,4194,oabdf.org.br,br,322,386,oabdf.org.br,br,627322,4103,324,392
659719,4195,multimaterials.com.br,br,322,385,multimaterials.com.br,br,610536,4011,330,398
659720,4196,portaldogremista.com.br,br,322,385,portaldogremista.com.br,br,630260,4118,323,391
659849,4197,pixelticket.com.br,br,322,382,pixelticket.com.br,br,657620,4277,314,379
659850,4198,rioinnovationweek.com.br,br,322,382,rioinnovationweek.com.br,br,616385,4039,328,387
659890,4199,goondigital.com.br,br,322,381,goondigital.com.br,br,651261,4239,316,383
660023,4200,marista.edu.br,br,322,378,marista.edu.br,br,667175,4351,311,372
660090,4201,papelariadasosso.com.br,br,322,376,papelariadasosso.com.br,br,664878,4335,312,355
660180,4202,cartoonnetwork.com.br,br,322,374,cartoonnetwork.com.br,br,645580,4210,318,374
660281,4203,atlanticotower.com.br,br,322,372,atlanticotower.com.br,br,655322,4268,315,361
660319,4204,movimentodown.org.br,br,322,371,movimentodown.org.br,br,634078,4140,322,368
660407,4205,sbis.org.br,br,322,369,sbis.org.br,br,648961,4231,317,368
660566,4206,slotspgsoft.com.br,br,322,365,slotspgsoft.com.br,br,619825,4064,327,371
660613,4207,cofeci.gov.br,br,322,364,cofeci.gov.br,br,640174,4175,320,361
660783,4208,bahia.com.br,br,322,360,bahia.com.br,br,661692,4313,313,358
660960,4209,uniara.com.br,br,322,355,uniara.com.br,br,617317,4050,328,365
661710,4210,lojaarenagames.com.br,br,321,416,lojaarenagames.com.br,br,635466,4145,321,418
661727,4211,wk.com.br,br,321,414,wk.com.br,br,709219,4619,298,389
661750,4212,aenabrasil.com.br,br,321,411,aenabrasil.com.br,br,641520,4183,319,408
662137,4213,legalbet.com.br,br,321,393,legalbet.com.br,br,635842,4148,321,396
662173,4214,zap.com.br,br,321,392,zap.com.br,br,723406,4726,294,376
662301,4215,metlife.com.br,br,321,388,metlife.com.br,br,605359,3985,332,394
662351,4216,financeone.com.br,br,321,387,financeone.com.br,br,639066,4164,320,387
662422,4217,bibliamemorizacao.com.br,br,321,385,bibliamemorizacao.com.br,br,648148,4225,317,386
662452,4218,telecineplay.com.br,br,321,384,telecineplay.com.br,br,624472,4082,325,392
662563,4219,docepresente.com.br,br,321,381,docepresente.com.br,br,648428,4226,317,379
662743,4220,ppi.gov.br,br,321,376,ppi.gov.br,br,616216,4037,328,391
662815,4221,adilsonmaquinas.com.br,br,321,374,adilsonmaquinas.com.br,br,651596,4246,316,375
662816,4222,awebic.com.br,br,321,374,awebic.com.br,br,639223,4166,320,383
662817,4223,rbcp.org.br,br,321,374,rbcp.org.br,br,654756,4263,315,373
663025,4224,abav.com.br,br,321,370,abav.com.br,br,651779,4248,316,371
663074,4225,orama.com.br,br,321,369,orama.com.br,br,628015,4109,324,374
663175,4226,multiplan.com.br,br,321,367,multiplan.com.br,br,625621,4093,325,365
663176,4227,paulinas.org.br,br,321,367,paulinas.org.br,br,702906,4577,300,368
663262,4228,grupointegrado.br,br,321,365,grupointegrado.br,br,643034,4198,319,365
663736,4229,ccbc.org.br,br,321,354,ccbc.org.br,br,646541,4217,318,353
663787,4230,unicruz.edu.br,br,321,353,unicruz.edu.br,br,643491,4200,319,354
664454,4231,rifei.com.br,br,320,452,rifei.com.br,br,685459,4461,305,442
664661,4232,vintepila.com.br,br,320,414,vintepila.com.br,br,659963,4294,313,424
664687,4233,revistacampoenegocios.com.br,br,320,411,revistacampoenegocios.com.br,br,653745,4257,315,403
664708,4234,lauraherrmann.com.br,br,320,410,lauraherrmann.com.br,br,688809,4485,304,412
665135,4235,fundacaocefetminas.org.br,br,320,391,fundacaocefetminas.org.br,br,613324,4025,329,396
665258,4236,unincor.br,br,320,388,unincor.br,br,630299,4119,323,390
665296,4237,famivita.com.br,br,320,387,famivita.com.br,br,642463,4191,319,377
665297,4238,revistaquestaodeciencia.com.br,br,320,387,revistaquestaodeciencia.com.br,br,670206,4372,310,375
665457,4239,estratego.com.br,br,320,383,estratego.com.br,br,633329,4132,322,385
665818,4240,oitbrasil.org.br,br,320,374,oitbrasil.org.br,br,651502,4242,316,377
665952,4241,saojoaofarmacias.com.br,br,320,371,saojoaofarmacias.com.br,br,642842,4195,319,369
665953,4242,shopify.com.br,br,320,371,shopify.com.br,br,611396,4014,330,376
666028,4243,fabelnet.com.br,br,320,369,fabelnet.com.br,br,658069,4281,314,368
666119,4244,coratex.com.br,br,320,367,coratex.com.br,br,633988,4138,322,370
666120,4245,creditopopularemprestimos.com.br,br,320,367,creditopopularemprestimos.com.br,br,667967,4358,311,355
666324,4246,rateiodecurso.com.br,br,320,363,rateiodecurso.com.br,br,614394,4030,329,370
666325,4247,mtb.gov.br,br,320,363,mtb.gov.br,br,690504,4500,304,351
667098,4248,avacy.com.br,br,320,337,avacy.com.br,br,640863,4181,320,331
667197,4249,epics.com.br,br,319,795,epics.com.br,br,695229,4539,302,844
667555,4250,drroqueudson.com.br,br,319,418,drroqueudson.com.br,br,692163,4509,303,425
667864,4251,juniorbrandao.com.br,br,319,397,juniorbrandao.com.br,br,618455,4056,327,405
667915,4252,nintendoblast.com.br,br,319,395,nintendoblast.com.br,br,641834,4187,319,393
668173,4253,viatrolebus.com.br,br,319,387,viatrolebus.com.br,br,660567,4296,313,384
668204,4254,trrsf.com.br,br,319,386,trrsf.com.br,br,654055,4258,315,390
668569,4255,sevastudioereabilitacao.com.br,br,319,377,sevastudioereabilitacao.com.br,br,624926,4087,325,381
668730,4256,melhorescola.com.br,br,319,373,melhorescola.com.br,br,657893,4279,314,372
668782,4257,lorenzetti.com.br,br,319,372,lorenzetti.com.br,br,670693,4375,310,364
668954,4258,jornaldeuberaba.com.br,br,319,368,jornaldeuberaba.com.br,br,696823,4545,302,355
668955,4259,periodikos.com.br,br,319,368,periodikos.com.br,br,619531,4062,327,377
669050,4260,femama.org.br,br,319,366,femama.org.br,br,651893,4249,316,368
669091,4261,ccaa.com.br,br,319,365,ccaa.com.br,br,655274,4267,315,362
669136,4262,anpur.org.br,br,319,364,anpur.org.br,br,643135,4199,319,363
669175,4263,anj.org.br,br,319,363,anj.org.br,br,630668,4120,323,381
669213,4264,cremerj.org.br,br,319,362,cremerj.org.br,br,661487,4310,313,362
669356,4265,cqcs.com.br,br,319,359,cqcs.com.br,br,690569,4501,304,350
669514,4266,digidev.com.br,br,319,355,digidev.com.br,br,649262,4232,317,361
669766,4267,gpes.com.br,br,319,347,gpes.com.br,br,623144,4078,326,352
669900,4268,sitenanuvem.com.br,br,319,341,sitenanuvem.com.br,br,609384,4005,331,351
670395,4269,masterchat.com.br,br,318,420,masterchat.com.br,br,688782,4482,304,420
670423,4270,acquapet.com.br,br,318,416,acquapet.com.br,br,663034,4318,312,423
670424,4271,digimaishost.com.br,br,318,416,digimaishost.com.br,br,612755,4019,329,415
670538,4272,zuldigital.com.br,br,318,405,zuldigital.com.br,br,653691,4255,315,408
670547,4273,estudopratico.com.br,br,318,404,estudopratico.com.br,br,692380,4513,303,389
670580,4274,revistadecinema.com.br,br,318,402,revistadecinema.com.br,br,669647,4367,310,394
670591,4275,crcma.org.br,br,318,401,crcma.org.br,br,726902,4751,293,384
670702,4276,granitoscollodetti.com.br,br,318,396,granitoscollodetti.com.br,br,993913,6454,240,279
670808,4277,agorams.com.br,br,318,392,agorams.com.br,br,709236,4620,298,387
671117,4278,casadamoeda.gov.br,br,318,384,casadamoeda.gov.br,br,645198,4209,318,383
671163,4279,cesumar.br,br,318,383,cesumar.br,br,641998,4189,319,389
671164,4280,parperfeito.com.br,br,318,383,parperfeito.com.br,br,663624,4324,312,383
671433,4281,livup.com.br,br,318,376,livup.com.br,br,577877,3822,343,393
671496,4282,novaconcursos.com.br,br,318,374,novaconcursos.com.br,br,660877,4298,313,376
671668,4283,saneago.com.br,br,318,370,saneago.com.br,br,699463,4559,301,369
671853,4284,costanorte.com.br,br,318,366,costanorte.com.br,br,661257,4305,313,367
671854,4285,planetaanimalpetshop.com.br,br,318,366,planetaanimalpetshop.com.br,br,674363,4398,309,353
671906,4286,casaevideo.com.br,br,318,365,casaevideo.com.br,br,693317,4521,303,360
672020,4287,cintiachagas.com.br,br,318,363,cintiachagas.com.br,br,661397,4307,313,364
672021,4288,restaurantemani.com.br,br,318,363,restaurantemani.com.br,br,670926,4377,310,359
672116,4289,valealternativo.com.br,br,318,361,valealternativo.com.br,br,684382,4455,306,345
672338,4290,fispalfoodservice.com.br,br,318,356,fispalfoodservice.com.br,br,674113,4395,309,358
672440,4291,runandburn.com.br,br,318,354,runandburn.com.br,br,671357,4380,310,350
672577,4292,unifil.br,br,318,351,unifil.br,br,640360,4177,320,357
672631,4293,dealboxbrasil.com.br,br,318,350,dealboxbrasil.com.br,br,652693,4253,316,350
672871,4294,melhoraposta.com.br,br,318,342,melhoraposta.com.br,br,643782,4201,319,343
673320,4295,weblink.com.br,br,317,439,weblink.com.br,br,669499,4364,310,405
673555,4296,proenghall.com.br,br,317,403,proenghall.com.br,br,685563,4463,305,409
673754,4297,ridigital.org.br,br,317,393,ridigital.org.br,br,717387,4688,296,348
673905,4298,resolvidesapegar.com.br,br,317,388,resolvidesapegar.com.br,br,621310,4069,326,404
674007,4299,magiaeimaginacao.com.br,br,317,386,magiaeimaginacao.com.br,br,641958,4188,319,390
674368,4300,atribunamt.com.br,br,317,376,atribunamt.com.br,br,706258,4598,299,368
674392,4301,aredacao.com.br,br,317,375,aredacao.com.br,br,679809,4423,307,372
674393,4302,casadevalentina.com.br,br,317,375,casadevalentina.com.br,br,639028,4163,320,388
674434,4303,sindusconpf.com.br,br,317,374,sindusconpf.com.br,br,636378,4153,321,381
674786,4304,giselebundchen.com.br,br,317,366,giselebundchen.com.br,br,655163,4265,315,364
675182,4305,zapsign.com.br,br,317,358,zapsign.com.br,br,649263,4233,317,361
675330,4306,portoseguro.org.br,br,317,355,portoseguro.org.br,br,628392,4112,324,366
675692,4307,abremc.com.br,br,317,346,abremc.com.br,br,637437,4156,321,356
675693,4308,abiove.org.br,br,317,346,abiove.org.br,br,671672,4385,310,343
676555,4309,nutritotal.com.br,br,316,400,nutritotal.com.br,br,685906,4469,305,383
676659,4310,uvv.br,br,316,394,uvv.br,br,685721,4464,305,392
676840,4311,eotica.com.br,br,316,388,eotica.com.br,br,685791,4467,305,388
676912,4312,samsonite.com.br,br,316,386,samsonite.com.br,br,648429,4227,317,379
677112,4313,abmbrasil.com.br,br,316,381,abmbrasil.com.br,br,670008,4371,310,380
677113,4314,odcdn.com.br,br,316,381,odcdn.com.br,br,638913,4162,320,391
677408,4315,psicologoduane.com.br,br,316,374,psicologoduane.com.br,br,639178,4165,320,384
677693,4316,outgo.com.br,br,316,367,outgo.com.br,br,671071,4378,310,356
677739,4317,horacampinas.com.br,br,316,366,horacampinas.com.br,br,639843,4171,320,368
677740,4318,xpex.com.br,br,316,366,xpex.com.br,br,605738,3987,332,385
677897,4319,towsimoveis.com.br,br,316,363,towsimoveis.com.br,br,684277,4453,306,347
678053,4320,brasilcom.com.br,br,316,360,brasilcom.com.br,br,658767,4290,314,355
678216,4321,tnc.org.br,br,316,357,tnc.org.br,br,640276,4176,320,359
678350,4322,galeriadaarquitetura.com.br,br,316,354,galeriadaarquitetura.com.br,br,658842,4291,314,353
678870,4323,anjo.com.br,br,316,338,anjo.com.br,br,637699,4157,321,345
678904,4324,aservicodaindustria.com.br,br,316,335,aservicodaindustria.com.br,br,640806,4180,320,341
679384,4325,blablaenglish.com.br,br,315,413,blablaenglish.com.br,br,692188,4510,303,418
679491,4326,thegamecollective.com.br,br,315,402,thegamecollective.com.br,br,663194,4319,312,401
680211,4327,stb.com.br,br,315,376,stb.com.br,br,654551,4261,315,378
680326,4328,cardplayer.com.br,br,315,373,cardplayer.com.br,br,664054,4329,312,373
680327,4329,galeriavermelho.com.br,br,315,373,galeriavermelho.com.br,br,663816,4326,312,378
680362,4330,aloingressos.com.br,br,315,372,aloingressos.com.br,br,676462,4406,308,376
680363,4331,logicahost.com.br,br,315,372,logicahost.com.br,br,724051,4729,294,357
680364,4332,mspadvocacia.com.br,br,315,372,mspadvocacia.com.br,br,651633,4247,316,374
680365,4333,portaldecompraspublicas.com.br,br,315,372,portaldecompraspublicas.com.br,br,679606,4421,307,377
680403,4334,surgicalcosmetic.org.br,br,315,371,surgicalcosmetic.org.br,br,639432,4168,320,378
680453,4335,cannone.com.br,br,315,370,cannone.com.br,br,639568,4169,320,374
680454,4336,santamonicarede.com.br,br,315,370,santamonicarede.com.br,br,714729,4673,297,336
680492,4337,pin-ups.com.br,br,315,369,pin-ups.com.br,br,661210,4302,313,368
680625,4338,nautica.com.br,br,315,366,nautica.com.br,br,645815,4215,318,369
680700,4339,interprimetec.com.br,br,315,364,interprimetec.com.br,br,603150,3972,333,383
680866,4340,aprazivel.com.br,br,315,361,aprazivel.com.br,br,643033,4197,319,365
681443,4341,unigranrio.br,br,315,349,unigranrio.br,br,649341,4237,317,359
681742,4342,milhanews.com.br,br,315,341,milhanews.com.br,br,640699,4178,320,347
681915,4343,newsunequipamentos.com.br,br,315,331,newsunequipamentos.com.br,br,646901,4219,318,339
682384,4344,auxiliocontabil.com.br,br,314,410,auxiliocontabil.com.br,br,712588,4652,297,412
682590,4345,espro.org.br,br,314,394,espro.org.br,br,685736,4465,305,391
682774,4346,correiodeuberlandia.com.br,br,314,387,correiodeuberlandia.com.br,br,712953,4657,297,373
682892,4347,sumup.com.br,br,314,383,sumup.com.br,br,647979,4224,317,390
683009,4348,institutoestradareal.com.br,br,314,380,institutoestradareal.com.br,br,679857,4426,307,371
683057,4349,paraibaja.com.br,br,314,379,paraibaja.com.br,br,669789,4369,310,388
683099,4350,harmoniaeditora.com.br,br,314,378,harmoniaeditora.com.br,br,654408,4260,315,381
683231,4351,conube.com.br,br,314,375,conube.com.br,br,676463,4407,308,376
683280,4352,jnjbrasil.com.br,br,314,374,jnjbrasil.com.br,br,664144,4330,312,371
683376,4353,opresenterural.com.br,br,314,372,opresenterural.com.br,br,667132,4349,311,373
683465,4354,opalaengenharia.com.br,br,314,370,opalaengenharia.com.br,br,645581,4211,318,374
683772,4355,reserveatlantica.com.br,br,314,364,reserveatlantica.com.br,br,661211,4303,313,368
684056,4356,casapetbh.com.br,br,314,359,casapetbh.com.br,br,658178,4282,314,366
684088,4357,jabrasil.org.br,br,314,358,jabrasil.org.br,br,710418,4635,298,351
684214,4358,museudocafe.org.br,br,314,356,museudocafe.org.br,br,670875,4376,310,360
684302,4359,cisa.org.br,br,314,354,cisa.org.br,br,646075,4216,318,364
684409,4360,ems.com.br,br,314,352,ems.com.br,br,684475,4457,306,343
684410,4361,lojathecrown.com.br,br,314,352,lojathecrown.com.br,br,665194,4338,312,348
684586,4362,sindilojaspoa.com.br,br,314,348,sindilojaspoa.com.br,br,665228,4339,312,347
684587,4363,dragaodomar.org.br,br,314,348,dragaodomar.org.br,br,667912,4357,311,356
685284,4364,detetivevanessa.com.br,br,313,468,detetivevanessa.com.br,br,698655,4556,301,479
685654,4365,cofecon.org.br,br,313,397,cofecon.org.br,br,692305,4511,303,396
685684,4366,tecpar.br,br,313,395,tecpar.br,br,618644,4057,327,399
685700,4367,exameconsultores.com.br,br,313,394,exameconsultores.com.br,br,638751,4161,320,396
685823,4368,addamstore.com.br,br,313,389,addamstore.com.br,br,663297,4321,312,395
686009,4369,supervia.com.br,br,313,383,supervia.com.br,br,695889,4540,302,378
686159,4370,pesquisagamebrasil.com.br,br,313,379,pesquisagamebrasil.com.br,br,592633,3901,337,394
686226,4371,hinode.com.br,br,313,377,hinode.com.br,br,644789,4204,318,394
686269,4372,celcoin.com.br,br,313,376,celcoin.com.br,br,657619,4276,314,379
686340,4373,simplesmentenoivas.com.br,br,313,374,simplesmentenoivas.com.br,br,660917,4300,313,375
686393,4374,grandesnomesdapropaganda.com.br,br,313,373,grandesnomesdapropaganda.com.br,br,676811,4408,308,368
686440,4375,thecap.com.br,br,313,372,thecap.com.br,br,686224,4470,305,373
686551,4376,acontecebotucatu.com.br,br,313,369,acontecebotucatu.com.br,br,673761,4392,309,365
686956,4377,loctows.com.br,br,313,360,loctows.com.br,br,681174,4435,307,344
687006,4378,esmac.edu.br,br,313,359,esmac.edu.br,br,694007,4528,303,347
687076,4379,matheusmoura.com.br,br,313,358,matheusmoura.com.br,br,676941,4411,308,365
687189,4380,japtreinamentos.com.br,br,313,356,japtreinamentos.com.br,br,673982,4394,309,361
687190,4381,cirurgiadamao.org.br,br,313,356,cirurgiadamao.org.br,br,710544,4637,298,349
687536,4382,keroinovar.com.br,br,313,350,keroinovar.com.br,br,708039,4614,299,334
687595,4383,acm.org.br,br,313,349,acm.org.br,br,655797,4270,315,351
687856,4384,ucp.br,br,313,343,ucp.br,br,640739,4179,320,345
688172,4385,muralhas.com.br,br,313,330,muralhas.com.br,br,656192,4271,315,337
688556,4386,abdo.com.br,br,312,420,abdo.com.br,br,682262,4441,306,418
688606,4387,iobonline.com.br,br,312,412,iobonline.com.br,br,709074,4616,298,412
688636,4388,judao.com.br,br,312,408,judao.com.br,br,679091,4419,307,402
688904,4389,festivalinterlagos.com.br,br,312,390,festivalinterlagos.com.br,br,786169,5151,278,329
688960,4390,mzweb.com.br,br,312,388,mzweb.com.br,br,712869,4655,297,377
689397,4391,mundopositivo.com.br,br,312,375,mundopositivo.com.br,br,676424,4405,308,377
689430,4392,monica.com.br,br,312,374,monica.com.br,br,673496,4391,309,371
689509,4393,pinupcasinobrasil.com.br,br,312,372,pinupcasinobrasil.com.br,br,689816,4494,304,365
689923,4394,cbnmaringa.com.br,br,312,363,cbnmaringa.com.br,br,706688,4602,299,358
689974,4395,flacso.org.br,br,312,362,flacso.org.br,br,673762,4393,309,365
690061,4396,jornaltribuna.com.br,br,312,360,jornaltribuna.com.br,br,661580,4312,313,360
690062,4397,pecassuzuki.com.br,br,312,360,pecassuzuki.com.br,br,694006,4527,303,347
690115,4398,abear.com.br,br,312,359,abear.com.br,br,621949,4072,326,385
690377,4399,relmaudio.com.br,br,312,354,relmaudio.com.br,br,664773,4334,312,357
690436,4400,recrutei.com.br,br,312,353,recrutei.com.br,br,667853,4356,311,357
690495,4401,baboo.com.br,br,312,352,baboo.com.br,br,670642,4373,310,365
690496,4402,ferreirasoterh.com.br,br,312,352,ferreirasoterh.com.br,br,674362,4397,309,353
